CustomerKey,HouseOwnerFlag,NumberCarsOwned,BikeBuyer,M,S,Bachelors,Graduate Degree,High School,Partial College,Partial High School,Clerical,Management,Manual,Professional,Skilled Manual,Female,Male,Europe,North America,Pacific,0-1 Miles,1-2 Miles,10+ Miles,2-5 Miles,5-10 Miles,YearlyIncome_normalized,TotalChildren_normalized,NumberChildrenAtHome_normalized,Age_normalized,Firstpurchased_normalized
26652,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.4375,0.8,0.8,0.15492957746478872,0.3333333333333333
26653,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.4375,0.8,0.8,0.15492957746478872,0.3333333333333333
26654,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.5,0.2,0.0,0.16901408450704225,0.3333333333333333
26655,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.5,0.2,0.0,0.16901408450704225,0.3333333333333333
26656,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.5,0.4,0.0,0.16901408450704225,0.3333333333333333
26657,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.5,0.4,0.0,0.16901408450704225,0.3333333333333333
26658,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.5625,0.2,0.0,0.16901408450704225,0.3333333333333333
26659,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.4375,0.8,0.8,0.15492957746478872,0.0
26660,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.3125,0.4,0.4,0.18309859154929578,0.3333333333333333
26661,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.3125,0.4,0.4,0.18309859154929578,0.3333333333333333
26662,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.3125,0.4,0.4,0.16901408450704225,0.3333333333333333
26663,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.3125,0.4,0.4,0.19718309859154928,0.3333333333333333
26664,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.375,1.0,1.0,0.18309859154929578,0.3333333333333333
26665,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.375,1.0,1.0,0.18309859154929578,0.0
26666,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.625,0.2,0.0,0.16901408450704225,0.3333333333333333
26667,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.6875,0.2,0.0,0.15492957746478872,0.3333333333333333
26668,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.375,1.0,1.0,0.19718309859154928,0.0
26669,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.375,1.0,1.0,0.19718309859154928,0.0
26670,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.375,1.0,1.0,0.18309859154929578,0.0
26671,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.4375,1.0,1.0,0.19718309859154928,0.0
26672,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.4375,1.0,1.0,0.2112676056338028,0.0
26673,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5,0.0,0.0,0.2112676056338028,0.3333333333333333
26674,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.3125,0.6,0.2,0.38028169014084506,0.0
26675,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.3380281690140845,0.0
26676,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.3380281690140845,0.3333333333333333
26677,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.4375,0.4,0.0,0.3380281690140845,0.0
26678,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4375,0.4,0.0,0.3380281690140845,0.0
26679,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.4375,0.4,0.0,0.352112676056338,0.0
26680,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.4375,0.4,0.0,0.3380281690140845,0.0
26681,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.352112676056338,0.3333333333333333
26682,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.5,0.8,0.8,0.22535211267605634,0.0
26683,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.5,0.8,0.8,0.22535211267605634,0.6666666666666666
26684,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.625,0.4,0.4,0.2112676056338028,0.3333333333333333
26685,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.75,0.2,0.2,0.22535211267605634,0.0
26686,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.4375,0.8,0.6,0.23943661971830985,0.0
26687,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.4375,0.8,0.6,0.22535211267605634,0.0
26688,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.4375,0.8,0.6,0.23943661971830985,0.3333333333333333
26689,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.625,0.6,0.4,0.23943661971830985,0.0
26690,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.625,0.6,0.4,0.23943661971830985,0.0
26691,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.625,0.8,0.4,0.22535211267605634,0.3333333333333333
26692,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.375,0.6,0.4,0.352112676056338,0.6666666666666666
26693,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.4,0.3380281690140845,0.3333333333333333
26694,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.4375,0.6,0.0,0.352112676056338,0.3333333333333333
26695,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.4375,0.6,0.0,0.3380281690140845,0.3333333333333333
26696,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4375,0.4,0.0,0.352112676056338,0.0
26697,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5625,0.0,0.4,0.2535211267605634,0.0
26698,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.6875,0.8,0.6,0.23943661971830985,0.3333333333333333
26699,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4375,1.0,0.8,0.2535211267605634,0.0
26700,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4375,1.0,0.8,0.2535211267605634,0.0
26701,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4375,1.0,0.8,0.2676056338028169,0.0
26702,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.5,1.0,0.8,0.2676056338028169,0.0
26703,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5625,0.2,0.4,0.2676056338028169,0.3333333333333333
26704,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.625,0.2,0.6,0.2676056338028169,0.0
26705,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.875,0.2,0.2,0.2676056338028169,0.3333333333333333
26706,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.375,1.0,0.8,0.28169014084507044,0.3333333333333333
26707,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.625,0.2,0.6,0.28169014084507044,0.0
26708,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.625,0.2,0.6,0.2676056338028169,0.3333333333333333
26709,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.4375,0.4,0.0,0.36619718309859156,0.0
26710,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.352112676056338,0.3333333333333333
26711,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.36619718309859156,0.3333333333333333
26712,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.375,0.4,0.0,0.38028169014084506,0.0
26713,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.375,0.4,0.0,0.38028169014084506,0.0
26714,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.375,0.4,0.0,0.38028169014084506,0.0
26715,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.375,0.4,0.0,0.38028169014084506,0.0
26716,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.125,0.8,0.0,0.6338028169014085,0.0
26717,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.647887323943662,0.3333333333333333
26718,1,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.5625,0.4,0.4,0.6338028169014085,0.3333333333333333
26719,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.4375,1.0,0.8,0.29577464788732394,0.0
26720,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5625,0.0,0.6,0.29577464788732394,0.0
26721,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.5625,0.0,0.6,0.28169014084507044,0.0
26722,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.625,0.8,0.6,0.28169014084507044,0.3333333333333333
26723,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,0.2,0.2,0.29577464788732394,0.3333333333333333
26724,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.36619718309859156,0.3333333333333333
26725,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.38028169014084506,0.3333333333333333
26726,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.38028169014084506,0.3333333333333333
26727,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.2,0.38028169014084506,0.3333333333333333
26728,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.375,0.6,0.0,0.39436619718309857,0.3333333333333333
26729,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.375,0.6,0.0,0.39436619718309857,0.3333333333333333
26730,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.4084507042253521,0.0
26731,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.1875,0.6,0.0,0.4084507042253521,0.3333333333333333
26732,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.4084507042253521,0.0
26733,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.4084507042253521,0.0
26734,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.1875,0.6,0.0,0.4225352112676056,0.3333333333333333
26735,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.1875,0.6,0.0,0.4225352112676056,0.3333333333333333
26736,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.125,0.8,0.0,0.43661971830985913,0.3333333333333333
26737,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.8,0.0,0.43661971830985913,0.0
26738,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.8,0.0,0.4507042253521127,0.0
26739,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.3125,0.8,0.8,0.23943661971830985,0.3333333333333333
26740,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.3125,0.6,0.4,0.23943661971830985,0.3333333333333333
26741,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.5,0.6,0.6,0.19718309859154928,0.0
26742,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.375,0.6,0.0,0.7605633802816901,0.0
26743,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.375,0.2,0.0,0.2676056338028169,0.3333333333333333
26744,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.2676056338028169,0.3333333333333333
26745,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.2535211267605634,0.3333333333333333
26746,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.3125,0.2,0.0,0.28169014084507044,0.3333333333333333
26747,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.3125,0.2,0.0,0.28169014084507044,0.3333333333333333
26748,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.5625,0.0,0.0,0.2112676056338028,0.3333333333333333
26749,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5625,0.0,0.0,0.2112676056338028,0.3333333333333333
26750,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.3125,0.2,0.0,0.29577464788732394,0.3333333333333333
26751,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.29577464788732394,0.3333333333333333
26752,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.28169014084507044,0.3333333333333333
26753,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.3125,0.2,0.0,0.29577464788732394,0.3333333333333333
26754,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.28169014084507044,0.3333333333333333
26755,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.4375,1.0,1.0,0.22535211267605634,0.0
26756,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.4375,1.0,1.0,0.22535211267605634,0.0
26757,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5,0.2,0.0,0.30985915492957744,0.3333333333333333
26758,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.5625,1.0,0.0,0.30985915492957744,0.3333333333333333
26759,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.375,0.0,0.0,0.2535211267605634,0.0
26760,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.375,0.0,0.0,0.23943661971830985,0.3333333333333333
26761,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.2676056338028169,0.3333333333333333
26762,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.375,1.0,0.8,0.2676056338028169,0.0
26763,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.28169014084507044,0.3333333333333333
26764,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.3125,0.2,0.0,0.28169014084507044,0.3333333333333333
26765,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.375,1.0,0.8,0.28169014084507044,0.3333333333333333
26766,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.375,1.0,0.8,0.28169014084507044,0.0
26767,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.375,0.2,0.0,0.323943661971831,0.3333333333333333
26768,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.375,0.2,0.0,0.323943661971831,0.3333333333333333
26769,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.1875,0.4,0.0,0.6338028169014085,0.0
26770,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.375,1.0,0.8,0.29577464788732394,0.0
26771,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.375,1.0,0.8,0.29577464788732394,0.3333333333333333
26772,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.375,1.0,0.8,0.29577464788732394,0.0
26773,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.375,1.0,0.8,0.29577464788732394,0.3333333333333333
26774,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.375,0.2,0.0,0.323943661971831,0.3333333333333333
26775,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.056338028169014086,0.0
26776,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.056338028169014086,0.0
26777,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.08450704225352113,0.0
26778,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.08450704225352113,0.0
26779,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.125,0.0,0.0,0.014084507042253521,0.0
26780,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.014084507042253521,0.0
26781,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.014084507042253521,0.0
26782,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.125,0.0,0.0,0.0,0.6666666666666666
26783,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.1875,0.0,0.0,0.014084507042253521,0.0
26784,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.4788732394366197,0.3333333333333333
26785,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1875,0.4,0.0,0.6056338028169014,0.0
26786,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.125,0.0,0.0,0.04225352112676056,0.3333333333333333
26787,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.04225352112676056,0.0
26788,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.04225352112676056,0.3333333333333333
26789,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.1875,0.0,0.0,0.028169014084507043,0.6666666666666666
26790,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.056338028169014086,0.0
26791,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.04225352112676056,0.0
26792,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.125,0.0,0.0,0.056338028169014086,0.0
26793,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.0
26794,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.014084507042253521,0.0
26795,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1875,0.4,0.0,0.5774647887323944,0.3333333333333333
26796,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1875,0.4,0.0,0.5633802816901409,0.3333333333333333
26797,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.1875,0.4,0.0,0.5352112676056338,0.3333333333333333
26798,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.07042253521126761,0.0
26799,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.0
26800,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.1875,0.0,0.0,0.056338028169014086,0.0
26801,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.07042253521126761,0.3333333333333333
26802,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.07042253521126761,0.0
26803,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.25,0.0,0.0,0.09859154929577464,0.0
26804,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.25,0.0,0.0,0.08450704225352113,0.0
26805,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.09859154929577464,0.3333333333333333
26806,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.25,0.6,0.6,0.2112676056338028,0.0
26807,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.25,0.6,0.6,0.22535211267605634,0.3333333333333333
26808,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.25,0.6,0.6,0.22535211267605634,0.0
26809,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.25,0.6,0.6,0.2112676056338028,0.0
26810,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.25,0.6,0.6,0.22535211267605634,0.0
26811,1,3,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.25,0.6,0.6,0.2112676056338028,0.3333333333333333
26812,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.25,0.6,0.6,0.22535211267605634,0.0
26813,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.25,0.8,0.8,0.22535211267605634,0.0
26814,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.3125,0.0,0.0,0.22535211267605634,0.3333333333333333
26815,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.3125,0.0,0.0,0.22535211267605634,0.3333333333333333
26816,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.1875,0.0,0.0,0.18309859154929578,0.0
26817,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.1875,0.0,0.0,0.16901408450704225,0.0
26818,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.6,0.6,0.19718309859154928,0.0
26819,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.6,0.6,0.19718309859154928,0.0
26820,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.6,0.6,0.19718309859154928,0.0
26821,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.8,0.8,0.19718309859154928,0.0
