CustomerKey,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer,M,S,Bachelors,Graduate Degree,High School,Partial College,Partial High School,Clerical,Management,Manual,Professional,Skilled Manual,Female,Male,Firstpurchased,Europe,North America,Pacific,0-1 Miles,1-2 Miles,10+ Miles,2-5 Miles,5-10 Miles
28844,70000,2,2,1,0,47,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,1,0
28845,70000,2,2,1,0,46,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,1,0
28846,70000,2,2,0,1,46,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,17,0,1,0,1,0,0,0,0
28847,70000,2,2,1,1,47,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,1,0
28848,40000,0,0,0,1,48,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
28849,40000,0,0,0,1,47,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
28850,60000,1,0,0,0,44,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,17,0,1,0,1,0,0,0,0
28851,60000,2,0,0,0,45,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,17,0,1,0,1,0,0,0,0
28852,60000,2,0,1,0,45,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,17,0,1,0,0,0,0,1,0
28853,60000,2,0,1,0,44,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
28854,70000,3,0,0,0,45,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,17,0,1,0,1,0,0,0,0
28855,40000,0,0,0,1,48,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,1,0,1,0,0,0,0
28856,60000,2,2,1,1,48,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,1,0,0,0,0,1,0
28857,60000,2,2,1,1,48,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,17,0,1,0,0,0,0,1,0
28858,80000,3,3,1,0,49,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,1,0
28859,80000,3,3,1,1,48,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,17,0,1,0,0,0,0,1,0
28860,60000,0,0,0,0,49,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,15,0,1,0,1,0,0,0,0
28861,40000,0,0,1,2,38,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
28862,40000,0,0,0,2,39,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,16,0,1,0,0,1,0,0,0
28863,40000,0,0,1,1,38,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
28864,40000,0,0,0,1,39,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
28865,50000,0,0,1,1,41,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
28866,50000,0,0,1,1,41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
28867,50000,0,0,1,1,41,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
28868,50000,0,0,1,1,41,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
28869,70000,0,0,1,2,42,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,0,1
28870,70000,0,0,1,2,43,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,17,0,1,0,0,0,0,0,1
28871,70000,0,0,1,2,42,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,0,1
28872,130000,0,5,0,4,44,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,16,0,0,1,0,0,1,0,0
28873,70000,4,3,1,1,62,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
28874,70000,4,3,1,1,62,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
28875,110000,2,4,1,3,58,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,0,0,1
28876,130000,2,4,1,2,57,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,1,0,0,0,0
28877,150000,2,3,0,4,57,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,16,1,0,0,0,0,0,0,1
28878,160000,2,3,1,4,58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,1,0,0,1,0,0,0,0
28879,170000,3,3,0,3,57,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,0,0,1
28880,170000,4,3,0,3,58,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,1,0,0,0,0
28881,110000,2,4,1,4,59,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,0,0,1
28882,110000,2,4,1,4,59,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,0,0,0,0,1
28883,120000,3,4,1,4,59,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,1,0,0,0,0,0,0,1
28884,170000,3,3,0,4,58,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,15,1,0,0,1,0,0,0,0
28885,90000,2,1,1,2,60,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,16,1,0,0,0,0,1,0,0
28886,100000,2,3,1,4,60,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,1,0,0,0,0,1,0,0
28887,120000,2,4,0,4,60,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,15,1,0,0,0,0,0,0,1
28888,80000,5,0,1,2,71,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28889,80000,5,0,0,2,69,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,0,1,0
28890,90000,5,0,1,2,70,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,0,0,1,0,0
28891,130000,4,4,0,4,69,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,1,0,0,0,0
28892,130000,4,4,0,4,70,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,0,0,0,0,1
28893,80000,5,0,1,2,69,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,0,0,1,0,0
28894,100000,2,3,1,4,69,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
28895,110000,3,4,1,4,69,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
28896,70000,4,3,1,1,61,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,16,1,0,0,0,0,1,0,0
28897,80000,4,2,0,2,62,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,0,0,0,1,0
28898,130000,3,4,0,4,61,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,16,1,0,0,1,0,0,0,0
28899,130000,4,5,1,1,60,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,1,0,0,1,0,0,0,0
28900,110000,2,5,0,1,62,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28901,120000,2,5,1,2,62,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28902,120000,2,5,0,2,61,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28903,130000,4,5,1,2,61,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,1,0,0,1,0,0,0,0
28904,70000,5,2,0,2,64,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,16,1,0,0,0,0,0,1,0
28905,80000,4,1,1,3,64,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15,1,0,0,0,0,1,0,0
28906,80000,4,2,1,2,63,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,1,0,0,0,0,1,0,0
28907,160000,4,5,0,3,64,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,1,0,0
28908,170000,0,5,0,4,64,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,16,1,0,0,0,0,1,0,0
28909,90000,4,1,1,3,65,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
28910,90000,4,1,1,3,65,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28911,90000,4,1,1,3,65,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
28912,100000,3,4,1,4,65,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
28913,150000,4,5,0,4,65,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28914,170000,0,5,0,4,64,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28915,80000,5,1,1,3,66,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
28916,160000,3,5,1,4,66,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15,1,0,0,1,0,0,0,0
28917,80000,5,1,0,4,67,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,0,0,1
28918,130000,4,5,0,4,67,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,16,1,0,0,0,0,1,0,0
28919,90000,5,0,1,2,68,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,16,1,0,0,0,0,1,0,0
28920,120000,4,5,0,4,67,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,1,0,0
28921,120000,5,5,0,4,68,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,16,1,0,0,0,0,1,0,0
28922,60000,0,0,1,3,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28923,70000,0,0,0,2,40,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,0,0,1,0,0
28924,70000,0,0,0,2,39,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28925,70000,0,0,1,2,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28926,70000,0,0,0,2,39,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28927,80000,0,0,1,2,39,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,0,0,1,0,0
28928,80000,0,0,0,2,39,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,16,0,0,1,0,0,1,0,0
28929,70000,0,0,0,3,40,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28930,80000,0,0,1,2,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28931,80000,0,0,1,3,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28932,70000,0,0,1,3,41,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28933,70000,0,0,1,3,40,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28934,70000,0,0,0,3,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28935,90000,0,0,0,2,40,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,0,0,1,0,0
28936,80000,0,0,1,3,40,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,16,0,0,1,0,0,1,0,0
28937,80000,0,0,0,3,42,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28938,80000,0,0,1,3,40,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28939,80000,0,0,0,3,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,0,0,1,0,0
28940,80000,0,0,1,3,41,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,16,0,0,1,0,0,1,0,0
28941,80000,0,0,0,3,41,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28942,90000,0,0,1,3,42,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28943,90000,0,0,0,3,42,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28944,90000,0,0,0,3,42,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28945,80000,0,0,1,3,43,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28946,80000,0,0,1,4,42,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28947,120000,0,5,1,4,42,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28948,120000,0,5,0,4,42,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,16,0,0,1,0,0,1,0,0
28949,130000,4,5,1,4,42,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,16,0,0,1,1,0,0,0,0
28950,90000,0,0,1,3,42,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28951,90000,0,0,0,3,43,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28952,100000,0,5,0,2,42,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,16,0,0,1,0,0,1,0,0
28953,100000,0,5,1,2,43,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,16,0,0,1,0,0,1,0,0
28954,100000,0,5,1,3,42,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,1,0,0,1,0,0
28955,80000,0,0,0,4,43,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
28956,80000,0,0,1,4,44,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28957,120000,0,5,1,4,43,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28958,130000,4,5,0,4,42,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,1,0,0,1,0,0
28959,130000,4,5,1,4,43,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,1,1,0,0,0,0
28960,160000,3,5,0,4,43,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
28961,100000,0,5,0,4,44,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,1,0,0,1,0,0
28962,100000,0,5,0,4,45,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,1,0,0,1,0,0
28963,110000,0,5,0,4,45,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,1,0,0,1,0,0
28964,40000,4,0,1,2,66,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,0,1
28965,40000,4,0,1,2,66,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,0,1
28966,40000,4,0,0,2,66,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,17,0,1,0,0,1,0,0,0
28967,30000,4,0,0,2,67,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,16,0,1,0,0,1,0,0,0
28968,30000,4,0,1,2,67,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,0,1
28969,30000,4,0,1,2,67,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,0,1
28970,60000,3,0,1,2,77,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,1,0,0
28971,60000,3,0,0,2,76,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,1,0,0,0
28972,60000,3,0,1,2,75,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,1,0,0
28973,60000,3,0,0,2,75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0
28974,60000,3,0,0,2,75,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
28975,40000,4,0,1,2,75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
28976,60000,3,0,0,2,75,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
28977,60000,3,0,1,2,75,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,1,0,0
28978,60000,3,0,1,2,74,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,1,0,0
28979,60000,3,0,1,2,75,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,1,0,0
28980,60000,3,0,0,2,75,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
28981,60000,3,0,0,2,75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,1,0,0,0
28982,60000,3,0,0,2,73,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
28983,60000,4,0,0,2,74,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0
28984,60000,4,0,1,2,73,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,1,0,0
28985,50000,4,0,0,2,73,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,1,0,0,0
28986,60000,4,0,0,2,72,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0
28987,60000,4,0,1,2,72,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,1,0,0
28988,30000,5,0,0,2,71,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,17,0,1,0,0,0,1,0,0
28989,30000,5,0,1,2,71,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,17,0,1,0,0,0,1,0,0
28990,30000,5,0,1,2,71,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,17,0,1,0,0,0,1,0,0
28991,40000,4,0,1,2,68,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,16,0,1,0,0,0,1,0,0
28992,40000,4,0,0,2,68,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,1,0,0,0
28993,30000,5,0,0,3,69,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,17,0,1,0,0,1,0,0,0
28994,40000,5,0,0,4,69,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
28995,40000,2,1,1,1,68,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
28996,40000,2,1,0,1,68,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,1,0
28997,40000,2,1,0,1,67,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
28998,40000,2,1,1,2,68,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,16,0,1,0,0,0,1,0,0
28999,70000,2,1,0,1,67,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,1,0
29000,70000,2,1,1,1,68,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,1,0,0
29001,70000,2,1,0,1,67,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,1,0
29002,70000,2,1,1,1,67,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,1,0,0
29003,70000,2,1,1,2,67,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
29004,70000,4,1,1,2,66,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,1,0,0
29005,60000,2,1,1,2,65,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,0,1,0,0
29006,60000,2,1,1,2,66,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
29007,60000,2,1,1,2,65,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
29008,60000,2,1,0,0,65,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,1,0
29009,60000,2,1,1,0,65,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,1,0,0
29010,60000,2,1,0,0,65,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,0,0,1,0
29011,70000,4,1,1,2,65,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,1,0,0
29012,40000,2,1,1,2,65,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,0,0,0,1,0,0
29013,40000,2,1,1,3,65,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,17,0,1,0,0,0,1,0,0
29014,60000,2,1,1,2,65,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,0,1,0,0
29015,60000,2,1,1,2,65,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
29016,60000,2,1,0,2,65,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
29017,60000,2,1,0,2,65,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
29018,60000,2,1,1,1,65,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
29019,70000,4,2,0,1,65,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,1,0,0,0
29020,80000,3,1,1,1,65,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,0,1
29021,60000,2,1,1,2,64,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
29022,60000,2,1,1,2,63,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
29023,60000,2,1,1,1,63,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
29024,60000,2,1,1,2,64,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
29025,60000,2,1,1,2,64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,0,1,0,0
29026,40000,2,1,0,3,63,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,15,0,1,0,0,0,0,1,0
29027,70000,2,1,0,2,62,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
29028,70000,2,1,1,2,62,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,0,0,0,1,0,0
29029,70000,2,1,1,2,63,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,0,0,0,1,0,0
29030,70000,2,1,1,2,63,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,0,0,0,1,0,0
29031,70000,2,1,1,2,63,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,0,0,0,1,0,0
29032,70000,2,1,0,2,63,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,17,0,1,0,0,0,0,1,0
29033,60000,3,1,0,2,61,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,1,0
29034,60000,3,1,0,2,62,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
29035,60000,3,1,1,2,62,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,0,0,0,1,0,0
29036,60000,3,1,1,2,61,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,15,0,1,0,0,0,1,0,0
29037,60000,0,0,0,0,48,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,15,0,1,0,1,0,0,0,0
29038,60000,0,0,0,0,48,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1,0,1,0,0,0,0
29039,70000,5,5,0,2,45,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,15,0,1,0,1,0,0,0,0
29040,70000,5,5,0,2,46,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,16,0,1,0,1,0,0,0,0
29041,80000,0,0,1,1,43,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0
29042,80000,0,0,1,1,47,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,1,0,0,0
29043,80000,0,0,1,1,47,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,1,0,0,0
29044,90000,4,4,1,1,47,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,1,0,0,0
29045,110000,0,0,0,4,47,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
29046,80000,4,3,0,0,52,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,1,0,0,0,0
29047,80000,4,3,1,0,52,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0
29048,110000,2,1,0,3,46,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,1,0,0,0,0
29049,40000,0,0,1,2,35,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
29050,40000,0,0,1,1,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
29051,40000,0,0,0,1,36,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
29052,40000,0,0,1,1,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
29053,10000,5,0,0,2,70,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,0,1,0,1,0,0,0
29054,20000,3,0,1,2,71,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,0,1,0,0,0,0,1
29055,20000,4,0,1,2,70,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,0,1,0,0,0,0,1
29056,60000,0,0,1,2,36,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,0,1
29057,30000,0,0,0,1,37,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
29058,60000,0,0,0,2,37,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,17,0,1,0,0,1,0,0,0
